airspeed-kt,airspeed-indicator_indicated-speed-kt,678,y = 0.977921x + 0.933718
airspeed-kt,airspeed-indicator_indicated-speed-kt,679,y = 0.977921x + 0.933718
airspeed-kt,airspeed-indicator_indicated-speed-kt,680,y = 0.977921x + 0.933718
airspeed-kt,airspeed-indicator_indicated-speed-kt,681,y = 0.977921x + 0.933718
airspeed-kt,airspeed-indicator_indicated-speed-kt,682,y = 0.977921x + 0.933718
airspeed-kt,airspeed-indicator_indicated-speed-kt,683,y = 0.977921x + 0.933718
airspeed-kt,airspeed-indicator_indicated-speed-kt,684,y = 0.977921x + 0.933718
airspeed-kt,airspeed-indicator_indicated-speed-kt,685,y = 0.977921x + 0.933718
airspeed-kt,airspeed-indicator_indicated-speed-kt,686,y = 0.977921x + 0.933718
airspeed-kt,airspeed-indicator_indicated-speed-kt,687,y = 0.977921x + 0.933718
airspeed-kt,airspeed-indicator_indicated-speed-kt,688,y = 0.977921x + 0.933718
airspeed-kt,airspeed-indicator_indicated-speed-kt,689,y = 0.977921x + 0.933718
airspeed-kt,airspeed-indicator_indicated-speed-kt,690,y = 0.977921x + 0.933718
airspeed-kt,airspeed-indicator_indicated-speed-kt,691,y = 0.977921x + 0.933718
airspeed-kt,airspeed-indicator_indicated-speed-kt,692,y = 0.977921x + 0.933718
airspeed-kt,airspeed-indicator_indicated-speed-kt,693,y = 0.977921x + 0.933718
airspeed-kt,airspeed-indicator_indicated-speed-kt,694,y = 0.977921x + 0.933718
airspeed-kt,airspeed-indicator_indicated-speed-kt,695,y = 0.977921x + 0.933718
airspeed-kt,airspeed-indicator_indicated-speed-kt,696,y = 0.977921x + 0.933718
airspeed-kt,airspeed-indicator_indicated-speed-kt,697,y = 0.977921x + 0.933718
airspeed-kt,airspeed-indicator_indicated-speed-kt,698,y = 0.977921x + 0.933718
airspeed-kt,airspeed-indicator_indicated-speed-kt,699,y = 0.977921x + 0.933718
airspeed-indicator_indicated-speed-kt,gps_indicated-ground-speed-kt,530,y = 1.032557x + -1.761373
airspeed-indicator_indicated-speed-kt,gps_indicated-ground-speed-kt,531,y = 1.032557x + -1.761373
airspeed-indicator_indicated-speed-kt,gps_indicated-ground-speed-kt,532,y = 1.032557x + -1.761373
airspeed-indicator_indicated-speed-kt,gps_indicated-ground-speed-kt,533,y = 1.032557x + -1.761373
airspeed-indicator_indicated-speed-kt,gps_indicated-ground-speed-kt,534,y = 1.032557x + -1.761373
airspeed-indicator_indicated-speed-kt,gps_indicated-ground-speed-kt,535,y = 1.032557x + -1.761373
airspeed-indicator_indicated-speed-kt,gps_indicated-ground-speed-kt,536,y = 1.032557x + -1.761373
airspeed-indicator_indicated-speed-kt,gps_indicated-ground-speed-kt,537,y = 1.032557x + -1.761373
airspeed-indicator_indicated-speed-kt,gps_indicated-ground-speed-kt,538,y = 1.032557x + -1.761373
airspeed-indicator_indicated-speed-kt,gps_indicated-ground-speed-kt,539,y = 1.032557x + -1.761373
airspeed-indicator_indicated-speed-kt,gps_indicated-ground-speed-kt,540,y = 1.032557x + -1.761373
airspeed-indicator_indicated-speed-kt,gps_indicated-ground-speed-kt,541,y = 1.032557x + -1.761373
airspeed-indicator_indicated-speed-kt,gps_indicated-ground-speed-kt,542,y = 1.032557x + -1.761373
airspeed-indicator_indicated-speed-kt,gps_indicated-ground-speed-kt,543,y = 1.032557x + -1.761373
airspeed-indicator_indicated-speed-kt,gps_indicated-ground-speed-kt,544,y = 1.032557x + -1.761373
airspeed-indicator_indicated-speed-kt,gps_indicated-ground-speed-kt,545,y = 1.032557x + -1.761373
airspeed-indicator_indicated-speed-kt,gps_indicated-ground-speed-kt,546,y = 1.032557x + -1.761373
airspeed-indicator_indicated-speed-kt,gps_indicated-ground-speed-kt,547,y = 1.032557x + -1.761373
airspeed-indicator_indicated-speed-kt,gps_indicated-ground-speed-kt,548,y = 1.032557x + -1.761373
airspeed-indicator_indicated-speed-kt,gps_indicated-ground-speed-kt,549,y = 1.032557x + -1.761373
airspeed-indicator_indicated-speed-kt,gps_indicated-ground-speed-kt,550,y = 1.032557x + -1.761373
airspeed-indicator_indicated-speed-kt,gps_indicated-ground-speed-kt,551,y = 1.032557x + -1.761373
airspeed-indicator_indicated-speed-kt,gps_indicated-ground-speed-kt,552,y = 1.032557x + -1.761373
airspeed-indicator_indicated-speed-kt,gps_indicated-ground-speed-kt,553,y = 1.032557x + -1.761373
airspeed-indicator_indicated-speed-kt,gps_indicated-ground-speed-kt,554,y = 1.032557x + -1.761373
airspeed-indicator_indicated-speed-kt,gps_indicated-ground-speed-kt,555,y = 1.032557x + -1.761373
airspeed-indicator_indicated-speed-kt,gps_indicated-ground-speed-kt,556,y = 1.032557x + -1.761373
airspeed-indicator_indicated-speed-kt,gps_indicated-ground-speed-kt,557,y = 1.032557x + -1.761373
airspeed-indicator_indicated-speed-kt,gps_indicated-ground-speed-kt,558,y = 1.032557x + -1.761373
airspeed-indicator_indicated-speed-kt,gps_indicated-ground-speed-kt,559,y = 1.032557x + -1.761373
airspeed-indicator_indicated-speed-kt,gps_indicated-ground-speed-kt,560,y = 1.032557x + -1.761373
airspeed-indicator_indicated-speed-kt,gps_indicated-ground-speed-kt,561,y = 1.032557x + -1.761373
airspeed-indicator_indicated-speed-kt,gps_indicated-ground-speed-kt,562,y = 1.032557x + -1.761373
airspeed-indicator_indicated-speed-kt,gps_indicated-ground-speed-kt,563,y = 1.032557x + -1.761373
airspeed-indicator_indicated-speed-kt,gps_indicated-ground-speed-kt,564,y = 1.032557x + -1.761373
airspeed-indicator_indicated-speed-kt,gps_indicated-ground-speed-kt,565,y = 1.032557x + -1.761373
airspeed-indicator_indicated-speed-kt,gps_indicated-ground-speed-kt,566,y = 1.032557x + -1.761373
airspeed-indicator_indicated-speed-kt,gps_indicated-ground-speed-kt,567,y = 1.032557x + -1.761373
airspeed-indicator_indicated-speed-kt,gps_indicated-ground-speed-kt,568,y = 1.032557x + -1.761373
airspeed-indicator_indicated-speed-kt,gps_indicated-ground-speed-kt,569,y = 1.032557x + -1.761373
airspeed-indicator_indicated-speed-kt,gps_indicated-ground-speed-kt,570,y = 1.032557x + -1.761373
airspeed-indicator_indicated-speed-kt,gps_indicated-ground-speed-kt,571,y = 1.032557x + -1.761373
airspeed-indicator_indicated-speed-kt,gps_indicated-ground-speed-kt,572,y = 1.032557x + -1.761373
airspeed-indicator_indicated-speed-kt,gps_indicated-ground-speed-kt,573,y = 1.032557x + -1.761373
airspeed-indicator_indicated-speed-kt,gps_indicated-ground-speed-kt,574,y = 1.032557x + -1.761373
airspeed-indicator_indicated-speed-kt,gps_indicated-ground-speed-kt,575,y = 1.032557x + -1.761373
airspeed-indicator_indicated-speed-kt,gps_indicated-ground-speed-kt,576,y = 1.032557x + -1.761373
airspeed-indicator_indicated-speed-kt,gps_indicated-ground-speed-kt,577,y = 1.032557x + -1.761373
airspeed-indicator_indicated-speed-kt,gps_indicated-ground-speed-kt,578,y = 1.032557x + -1.761373
airspeed-indicator_indicated-speed-kt,gps_indicated-ground-speed-kt,579,y = 1.032557x + -1.761373
airspeed-indicator_indicated-speed-kt,gps_indicated-ground-speed-kt,580,y = 1.032557x + -1.761373
airspeed-indicator_indicated-speed-kt,gps_indicated-ground-speed-kt,581,y = 1.032557x + -1.761373
airspeed-indicator_indicated-speed-kt,gps_indicated-ground-speed-kt,582,y = 1.032557x + -1.761373
airspeed-indicator_indicated-speed-kt,gps_indicated-ground-speed-kt,583,y = 1.032557x + -1.761373
airspeed-indicator_indicated-speed-kt,gps_indicated-ground-speed-kt,584,y = 1.032557x + -1.761373
airspeed-indicator_indicated-speed-kt,gps_indicated-ground-speed-kt,585,y = 1.032557x + -1.761373
airspeed-indicator_indicated-speed-kt,gps_indicated-ground-speed-kt,586,y = 1.032557x + -1.761373
airspeed-indicator_indicated-speed-kt,gps_indicated-ground-speed-kt,587,y = 1.032557x + -1.761373
airspeed-indicator_indicated-speed-kt,gps_indicated-ground-speed-kt,588,y = 1.032557x + -1.761373
airspeed-indicator_indicated-speed-kt,gps_indicated-ground-speed-kt,589,y = 1.032557x + -1.761373
airspeed-indicator_indicated-speed-kt,gps_indicated-ground-speed-kt,590,y = 1.032557x + -1.761373
airspeed-indicator_indicated-speed-kt,gps_indicated-ground-speed-kt,591,y = 1.032557x + -1.761373
airspeed-indicator_indicated-speed-kt,gps_indicated-ground-speed-kt,592,y = 1.032557x + -1.761373
airspeed-indicator_indicated-speed-kt,gps_indicated-ground-speed-kt,593,y = 1.032557x + -1.761373
airspeed-indicator_indicated-speed-kt,gps_indicated-ground-speed-kt,594,y = 1.032557x + -1.761373
airspeed-indicator_indicated-speed-kt,gps_indicated-ground-speed-kt,595,y = 1.032557x + -1.761373
airspeed-indicator_indicated-speed-kt,gps_indicated-ground-speed-kt,596,y = 1.032557x + -1.761373
airspeed-indicator_indicated-speed-kt,gps_indicated-ground-speed-kt,597,y = 1.032557x + -1.761373
airspeed-indicator_indicated-speed-kt,gps_indicated-ground-speed-kt,598,y = 1.032557x + -1.761373
airspeed-indicator_indicated-speed-kt,gps_indicated-ground-speed-kt,599,y = 1.032557x + -1.761373
airspeed-indicator_indicated-speed-kt,gps_indicated-ground-speed-kt,600,y = 1.032557x + -1.761373
airspeed-indicator_indicated-speed-kt,gps_indicated-ground-speed-kt,601,y = 1.032557x + -1.761373
airspeed-indicator_indicated-speed-kt,gps_indicated-ground-speed-kt,602,y = 1.032557x + -1.761373
airspeed-indicator_indicated-speed-kt,gps_indicated-ground-speed-kt,603,y = 1.032557x + -1.761373
airspeed-indicator_indicated-speed-kt,gps_indicated-ground-speed-kt,604,y = 1.032557x + -1.761373
airspeed-indicator_indicated-speed-kt,gps_indicated-ground-speed-kt,605,y = 1.032557x + -1.761373
